"iso","treecover_loss__ha","treecover_loss__year"
"JEY",6.68163958508642,2012
"JOR",0.130553282693135,2012
"JPN",45672.0636101712,2012
"KAZ",3741.51426764412,2012
"KEN",17899.1367032297,2012
"KGZ",84.65660715936,2012
"KHM",195568.957130904,2012
"KNA",10.7411712352732,2012
"KOR",15941.0756429586,2012
"LAO",147537.123499258,2012
"LBN",170.005375178663,2012
"LBR",72113.9399039121,2012
"LBY",4.93464658057061,2012
"LCA",67.1080556730905,2012
"LIE",3.84579591129188,2012
"LKA",14427.6346857815,2012
"LSO",3.30016147289166,2012
"LTU",17602.9005578393,2012
"LUX",444.289455326768,2012
"LVA",34285.4582261479,2012
"MAC",0.713987333688313,2012
"MAF",3.44178225188457,2012
"MAR",1689.89017090553,2012
"MDA",1771.53231528504,2012
"MDG",128468.162793012,2012
"MDV",2.45074320133455,2012
"MEX",174753.063753426,2012
"MKD",2938.74277290311,2012
"MLI",78.9212509486956,2012
"MLT",0.313001361911875,2012
"MMR",225188.712298794,2012
"MNE",1258.60253479711,2012
"MNG",34640.3411396669,2012
"MOZ",139946.215041353,2012
"MSR",2.21233216459745,2012
"MTQ",308.425064007489,2012
"MUS",152.470205605562,2012
"MWI",12173.0470663937,2012
"MYS",628171.044286055,2012
"MYT",131.051180745232,2012
"NAM",25.8324960247967,2012
"NCL",838.327987023719,2012
"NER",0.074763426129553,2012
"NGA",34970.919837911,2012
"NIC",33723.437772385,2012
"NLD",946.757002246787,2012
"NOR",29947.0881587709,2012
"NPL",5045.04521503215,2012
"NZL",69498.5158810432,2012
"PAK",238.836940236986,2012
"PAN",17044.2695505199,2012
"PER",275458.133893486,2012
"PHL",59586.5412312752,2012
"PLW",28.0016372972697,2012
"PNG",73341.6545149078,2012
"POL",54896.1680043665,2012
"PRI",653.755394358366,2012
"PRK",16681.6786088953,2012
"PRT",58236.135175203,2012
"PRY",510219.790490122,2012
"PSE",0.45777903685765,2012
"REU",852.325134844757,2012
"ROU",30649.6524741895,2012
"RUS",5391244.13603861,2012
"RWA",1090.45174180787,2012
"SDN",13.2047497875369,2012
"SEN",84.5033311781478,2012
"SGP",92.1382549883523,2012
"SLB",8806.57498862312,2012
"SLE",16356.2156630161,2012
"SLV",2535.74618141442,2012
"SMR",0.44593499398869,2012
"SOM",194.900665184064,2012
"SRB",3478.06472948509,2012
"SSD",6707.21640121394,2012
"SUR",19502.0193754816,2012
"SVK",9169.5816033201,2012
"SVN",906.481677944649,2012
"SWE",234882.580538804,2012
"SWZ",3527.10006830204,2012
"SXM",0.292980248835704,2012
"SYC",0.607397482591654,2012
"SYR",5370.6417275384,2012
"TCA",7.6564729018308,2012
"TCD",2491.1095813647,2012
"TGO",1746.8677357087,2012
"THA",114508.120734926,2012
"TJK",26.0412789528304,2012
"TKM",8.98690864581992,2012
"TLS",1887.38243665915,2012
"TTO",713.539398111324,2012
"TUN",1414.7172117788,2012
"TUR",28467.0850543901,2012
"TWN",1460.09860079731,2012
"TZA",154433.354869711,2012
"UGA",29141.3055891322,2012
"UKR",55521.1118636308,2012
"UMI",10.452939442392,2012
"URY",31387.5303191412,2012
"USA",1964094.34926539,2012
"UZB",55.3762050758395,2012
"VCT",24.6544928300105,2012
"VEN",105963.343486358,2012
"VGB",0.877064464046174,2012
"VIR",26.6246083355586,2012
"VNM",181241.527626219,2012
"VUT",198.18652555902,2012
"XAD",1.77978694283193,2012
"XCA",22.7255443484678,2012
"XKO",1738.52193659247,2012
"XNC",5.73555282403493,2012
"ZAF",84896.5828568441,2012
"ZMB",129518.87672638,2012
"ZWE",13802.6893412576,2012
