"iso","aboveground_biomass_loss__Mg","treecover_loss__ha","aboveground_co2_emissions__Mg","treecover_loss__year"
"BLZ",1692581.7334006925,9765.909809929586,3103066.5112346015,2010
"BMU",103.03875879742363,0.91410748057829,188.90439112860997,2010
"BOL",79353232.98386721,451759.17434687994,145480927.1370899,2010
"BRA",491267838.0129735,2688896.1762660155,900657703.0237849,2010
"BRB",2329.4072199083816,17.461984492884834,4270.579903165366,2010
"BRN",281386.8593337898,966.9865200707196,515875.9087786146,2010
"BTN",1112165.9721768294,4353.621653798873,2038970.9489908535,2010
"BWA",2161.664656153458,30.49984232319317,3963.0518696146737,2010
"CAF",9429328.937268611,48554.300711902804,17287103.05165912,2010
"CAN",168741135.56631994,2104876.43493431,309358748.5382534,2010
"CHE",353537.6125558433,1737.9454622245007,648152.2896857127,2010
"CHL",12060940.870475044,91495.54345699701,22111724.929204267,2010
"CHN",112537808.7413717,627825.8802399307,206319316.02584812,2010
"CIV",14675860.20668888,92491.85756975894,26905743.712262943,2010
"CMR",12213988.02240294,57991.86698298462,22392311.374405406,2010
"COD",181218593.59577823,810712.3886813575,332234088.2589268,2010
"COG",9459133.158085715,44665.23340456974,17341744.123157147,2010
"COL",43608737.12997724,197067.42126457178,79949351.40495826,2010
"COM",19957.73092299764,92.29998245943057,36589.17335882901,2010
"CPV",,0.8921664256906594,,2010
"CRI",2587181.2324581337,13145.267091085008,4743165.592839909,2010
"CUB",1097459.1511308097,8608.089255237366,2012008.443739818,2010
"CUW",108.15505807923972,1.7298512752342767,198.28427314527283,2010
"CYM",3558.0694550259195,39.79336772253352,6523.127334214187,2010
"CYP",6271.442081073097,63.95480701522088,11497.643815300682,2010
"CZE",2953179.823347561,15441.635247404909,5414163.009470527,2010
"DEU",15295029.260936415,75677.99610789662,28040886.978383426,2010
"DMA",22104.259201680117,92.12036731059922,40524.47520308022,2010
"DNK",500788.5196763598,4427.72389703141,918112.2860733261,2010
"DOM",2220024.0300531574,14102.675787782413,4070044.055097453,2010
"DZA",290449.6642676955,2605.623816506459,532491.0511574416,2010
"ECU",8614235.841539033,33772.34545157151,15792765.70948824,2010
"EGY",8291.313249171228,98.182305884794,15200.740956813916,2010
"ESP",8167623.326504165,56093.42215021844,14973976.098590966,2010
"EST",2161477.578208284,21496.37884219763,3962708.8933818527,2010
"ETH",3635434.215588495,20184.156517803232,6664962.728578906,2010
